case	consumer	surface	output_shape	status_bearing	digest_bearing	server_unreachable	verdict	mandated_by	baseline_provenance
arms/A7/a7-c18-405j-pair-all-empty-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A7/a7-c18-405j-pair-all-empty-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A7/a7-c18-405j-pair-all-empty-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A7/a7-c18-405j-pair-all-empty-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A7/a7-c18-405j-pair-all-empty-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A7/a7-c18-405j-pair-all-empty-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A7/a7-c18-405j-pair-all-empty-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A7/a7-c18-405j-pair-all-empty-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A7/a7-c18-405j-pair-all-empty-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A7/a7-c18-405j-pair-all-empty-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c01-no-events-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c01-no-events-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c01-no-events-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c01-no-events-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c01-no-events-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c01-no-events-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c01-no-events-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c01-no-events-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c01-no-events-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c02-zero-byte-events-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c02-zero-byte-events-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c02-zero-byte-events-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c02-zero-byte-events-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c02-zero-byte-events-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c02-zero-byte-events-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c02-zero-byte-events-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c02-zero-byte-events-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c02-zero-byte-events-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c03-meta-mode-000-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c03-meta-mode-000-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c03-meta-mode-000-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c03-meta-mode-000-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c03-meta-mode-000-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c03-meta-mode-000-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c03-meta-mode-000-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c03-meta-mode-000-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c03-meta-mode-000-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c04-malformed-event-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c04-malformed-event-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c04-malformed-event-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c04-malformed-event-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c04-malformed-event-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c04-malformed-event-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c04-malformed-event-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c04-malformed-event-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c04-malformed-event-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c05-meta-absent-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c05-meta-absent-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c05-meta-absent-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c05-meta-absent-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c05-meta-absent-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c05-meta-absent-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c05-meta-absent-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c05-meta-absent-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c05-meta-absent-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-ro-noserver/consumers.tsv	list	ae list	neither	no	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c06-healthy-control-ro-noserver/consumers.tsv	list-json	ae list	digest	no	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c06-healthy-control-ro-noserver/consumers.tsv	list-all	ae list	human-status	yes	no	yes	EXPECTED-DIVERGENCE	SC-017l/m	OBSERVED
arms/A9/a9-c06-healthy-control-ro-noserver/consumers.tsv	list-all-json	ae list	digest	yes	yes	yes	EXPECTED-DIVERGENCE	SC-509d+SC-017l/m	OBSERVED
arms/A9/a9-c06-healthy-control-ro-noserver/consumers.tsv	requests-all	helper:requests	neither	no	no	yes	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-ro/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-ro/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c06-healthy-control-ro/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-ro/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c06-healthy-control-ro/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-rw/consumers.tsv	list	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-rw/consumers.tsv	list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c06-healthy-control-rw/consumers.tsv	list-all	ae list	human-status	yes	no	no	EXPECTED-MATCH	-	-
arms/A9/a9-c06-healthy-control-rw/consumers.tsv	list-all-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/A9/a9-c06-healthy-control-rw/consumers.tsv	requests-all	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/D/d01-controller-only-twin-twin/consumers.tsv	baseline-list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/D/d01-controller-only-twin-twin/consumers.tsv	rerun-list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/D/d01-list-vs-goal-writer-barrier/consumers.tsv	baseline-list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/D/d01-list-vs-goal-writer-barrier/consumers.tsv	barrier-list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/D/d01-list-vs-goal-writer-barrier/consumers.tsv	rerun-list-json	ae list	digest	yes	yes	no	EXPECTED-DIVERGENCE	SC-509d	SOURCE
arms/D/d02-controller-only-twin-twin/consumers.tsv	baseline-requests	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/D/d02-controller-only-twin-twin/consumers.tsv	clean-rerun-requests	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/D/d02-requests-vs-reply-writer-barrier/consumers.tsv	baseline-requests	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/D/d02-requests-vs-reply-writer-barrier/consumers.tsv	barrier-requests	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
arms/D/d02-requests-vs-reply-writer-barrier/consumers.tsv	clean-rerun-requests	helper:requests	neither	no	no	no	EXPECTED-MATCH	-	-
