case	consumer	surface	rc_base	rc_suc	stdout_cmp	stderr_cmp	clone_fp	clone_fp_recorded	why
arms/A2/c01-filters-ro/consumers.tsv	ls_needs	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	ls_needs_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	list_attn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	list_attn_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	ls_attn	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	ls_attn_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	list_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	list_active_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	ls_active	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	ls_active_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	list_busy	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	list_busy_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	ls_busy	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	ls_busy_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_needsattnall	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_needsattnall_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_allneedsattn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_allneedsattn_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_activeall	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_activeall_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_allactive	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_allactive_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_needsattnstopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_needsattnstopped_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	inter_activestopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	inter_activestopped_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	list_badflag	ae list	1	2	pass	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-bytes
arms/A2/c01-filters-ro/consumers.tsv	list_help	ae list	0	2	pass	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-bytes
arms/A2/c01-filters-ro/consumers.tsv	win_inside_list_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_list_active_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	win_inside_list_busy	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_active_all	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_all_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_active_stopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_stopped_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_needsattn_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_inside_active_needsattn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_list_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_list_active_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	digest-scored
arms/A2/c01-filters-ro/consumers.tsv	win_outside_list_busy	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_active_all	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_all_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_active_stopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_stopped_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_needsattn_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-ro/consumers.tsv	win_outside_active_needsattn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	30d1803e4b1dffb513cab1c409cbfda50033411f60e9eefc4e8fe02c1fb2311f	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_running	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_running_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_running	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_running_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_all	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_all_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_all	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_all_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_stopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_stopped_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_stopped	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_stopped_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_needsattn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_needsattn_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_needsattn	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_needsattn_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_needsme	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_needsme_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_needsme	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_needsme_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_needs	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_needs_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_needs	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_needs_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_attn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_attn_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_attn	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_attn_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_active	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_active_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_active	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_active_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_busy	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	list_busy_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	ls_busy	ae ls	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	ls_busy_json	ae ls	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_needsattnall	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_needsattnall_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_allneedsattn	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_allneedsattn_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_activeall	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_activeall_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_allactive	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_allactive_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_needsattnstopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_needsattnstopped_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	inter_activestopped	ae list	0	0	differ	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-differ
arms/A2/c01-filters-rw/consumers.tsv	inter_activestopped_json	ae list	0	0	pass	empty-ok	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	digest-scored
arms/A2/c01-filters-rw/consumers.tsv	list_badflag	ae list	1	2	pass	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-bytes
arms/A2/c01-filters-rw/consumers.tsv	list_help	ae list	0	2	pass	differ	beb78777b5a4734e2c4c455e02a773e37e8e703d53d49159ff08050a30c468ab	a5b346582285e0b90f6aa3ebab5a5abf0faba841c384a077794b973ae95e4b0b	human-bytes
